log2_FoldChange	pvalue	neg_log10_pvalue	gene	strict	status	top20
-0.8344669215706255	0.901726624306016	0.04492510719256838	SLC16A6	0	NA	0
0.20517738351986647	1	-0	PRKAR1A	0	NA	0
-0.2672660453178428	0.9999982661178244	7.530161139604057e-7	FAM20A	0	NA	0
0.10141864052607463	1	-0	YWHAE	0	NA	0
-0.028475535184943723	1	-0	MMD	0	NA	0
-0.19650566607296094	1	-0	RANGRF	0	NA	0
-0.13492371886368293	1	-0	DPH1	0	NA	0
-0.23812079542487963	0.9999999823281908	7.674769305199125e-9	MAP2K6	0	NA	0
0.20518024466841744	1	-0	DHRS7B	0	NA	0
-0.2823060375566717	1	-0	WSB1	0	NA	0
0.26578891184610143	1	-0	SLC9A3R1	0	NA	0
-0.11655179453744502	1	-0	MYH3	0	NA	0
-0.3214483352641295	1	-0	NAT9	0	NA	0
-0.12226565161301917	1	-0	TMEM104	0	NA	0
-0.9469766221021145	0.6525856914715552	0.185362452741022	VTN	0	NA	0
0.1328078418970584	1	-0	TNFAIP1	0	NA	0
-0.3106640243624277	1	-0	IFT20	0	NA	0
0.2873391250761905	0.9999999999996138	1.677447628069767e-13	TMEM97	0	NA	0
0.2746351516448424	0.9999096092540686	3.9257976478755805e-5	CDR2L	0	NA	0
-0.62443349286138	0.9358610102333779	0.02878864588886328	PMP22	0	NA	0
-0.486734262438854	0.9999999999999971	1.2536257065192751e-15	UNC119	0	NA	0
-0.04837401435683164	1	-0	ALDOC	0	NA	0
-0.0202806160529585	1	-0	SUPT6H	0	NA	0
-0.7624760084004119	0.7847663490378373	0.10525962787646231	RAB34	0	NA	0
-0.12175808173439506	1	-0	PHF12	0	NA	0
0.1881086525771538	1	-0	TMEM33	0	NA	0
1.901743445895039	0.010515233017671424	1.9781810989008555	GABRA4	0	upreg	0
0.09633491453305876	1	-0	SLAIN2	0	NA	0
-0.08735457027929527	1	-0	OCIAD1	0	NA	0
0.09378127711741069	1	-0	DCUN1D4	0	NA	0
-0.1252919121585192	1	-0	USP46	0	NA	0
-0.10135366193928386	1	-0	CHIC2	0	NA	0
1.6949355841304525	0.001774286169367908	2.7509763327825825	NMU	0	upreg	0
0.04632486372837308	1	-0	LAMTOR3	0	NA	0
-0.18610682938329148	1	-0	NFKB1	0	NA	0
0.18388787777801952	0.9997895699557497	9.139822384798775e-5	AREG	0	NA	0
-0.18556709456292753	1	-0	MANBA	0	NA	0
-0.026422815682360934	1	-0	UBE2D3	0	NA	0
0.29596228697603566	0.9871364878619564	0.005622794820566356	MAPK10	0	NA	0
-0.03331002865771193	1	-0	ELF2	0	NA	0
0.13722867114872805	1	-0	NDUFC1	0	NA	0
-0.09985385068923147	0.9999999999999998	9.643274665532872e-17	TBC1D9	0	NA	0
0.14113793448176093	1	-0	ZNF330	0	NA	0
1.4111947875115254	0.010845154072573769	1.9647642737656665	INPP4B	0	upreg	0
-0.18323332418240312	1	-0	GAB1	0	NA	0
-0.11394958344930828	1	-0	KLHL2	0	NA	0
0.6084524841114121	0.9486889608856742	0.02287615291813713	CPE	0	NA	0
-0.6536142781199512	0.9999877488855139	5.320624010334295e-6	RPL34	0	NA	0
-0.06306412050976373	1	-0	WFS1	0	NA	0
-0.02942802913220044	1	-0	GRPEL1	0	NA	0
0.2785483822182768	1	-0	GAR1	0	NA	0
0.10554556551191929	1	-0	FRG1	0	NA	0
0.10001437207866459	1	-0	CLCN3	0	NA	0
-0.5092553081503377	0.9902694614555461	0.0042466137863802845	AADAT	0	NA	0
-0.30878598037180804	0.9999999999999423	2.507251413038619e-14	GALNT7	0	NA	0
0.11472369934640092	1	-0	DHX15	0	NA	0
0.029234122769655535	1	-0	SEPSECS	0	NA	0
-0.3555267395428938	0.9986922187976055	5.683338689663897e-4	CPZ	0	NA	0
-0.8418025939993081	0.727378889983492	0.1382393072086062	TRIM2	0	NA	0
-0.24344217154447412	0.9999999863340268	5.935056809360784e-9	SLC2A9	0	NA	0
-0.5002051158517595	0.9999999999995735	1.8524730632492596e-13	FBXW7	0	NA	0
0.3598188289546267	0.9999097759218031	3.918558706404937e-5	NEIL3	0	NA	0
0.3877035697191894	1	-0	TBC1D19	0	NA	0
-0.04420544673209292	0.9999980771665016	8.350767808415385e-7	CLNK	0	NA	0
1.3959491491477785	0.0085532441802877	2.0678691294396248	NSD2	0	upreg	0
-0.33035458217125185	0.9999994326180486	2.464109205385512e-7	SH3D19	0	NA	0
-0.03261915486206135	1	-0	STIM2	0	NA	0
-0.6403880335436682	0.8986770804392681	0.04639633426983809	NKX3-2	0	NA	0
-0.339414776271616	1	-0	MFSD10	0	NA	0
0.357205165922462	0.9956876441298687	0.0018768821652074804	GLRB	0	NA	0
-0.6114685287408141	0.9354115892344776	0.028997253724709387	BST1	0	NA	0
-0.47742620414695836	0.9999984873518988	6.569352202775911e-7	RAPGEF2	0	NA	0
0.04203518584420429	1	-0	SNX25	0	NA	0
-0.10955644113814422	1	-0	LRP2BP	0	NA	0
0.08773133275391487	1	-0	UFSP2	0	NA	0
0.5867541099353684	0.999991053103683	3.885605082725596e-6	KLF3	0	NA	0
0.08727178094541355	1	-0	KLHL5	0	NA	0
-0.30459447551084917	0.9999999977387874	9.820321342185104e-10	FAM149A	0	NA	0
0.583618458042874	0.9996650299967833	1.4549999442763805e-4	NCAPG	0	NA	0
0.18115890092575926	1	-0	UGDH	0	NA	0
-0.29430609328780566	0.9961905217660598	0.001657594669767505	PPARGC1A	0	NA	0
0.6070287684594708	0.9311531285693266	0.030978893213969346	DBX1	0	NA	0
-0.07091385855234744	1	-0	HTATIP2	0	NA	0
-0.8415548005262234	0.9435451965557387	0.025237291954123713	CTSC	0	NA	0
0.35731384858145265	0.9999999966686062	1.446805958724954e-9	CCDC34	0	NA	0
-0.28983119686505576	0.9821043365145915	0.007842371311318869	ZBTB16	0	NA	0
-0.21798634725260158	1	-0	ELP4	0	NA	0
-0.33875887967708973	1	-0	ZPR1	0	NA	0
-0.024400022642038444	1	-0	MTCH2	0	NA	0
-0.40543830442403994	1	-0	FNBP4	0	NA	0
-1.1888359794133634	0.043756269952825465	1.3589597069659838	TECTA	0	downreg	0
-0.5306736837457646	0.999999947032861	2.3003336802653886e-8	SC5D	0	NA	0
0.4688245579570651	0.9910425257782004	0.003907709475816618	CRTAM	0	NA	0
1.0940757922412634	0.38382799994639566	0.41586334700892874	JHY	0	NA	0
0.7458802587135613	0.8753119630177114	0.05783713592520329	B3GAT1	0	NA	0
-0.12454915618198292	1	-0	HSPA8	0	NA	0
0.7663899589032255	0.958501206432077	0.01840733615423982	VWA5A	0	NA	0
-0.5319806548835437	0.999999999999994	2.603684159693883e-15	DNAJC4	0	NA	0
0.610222592918551	0.9997283534204565	1.1799063712578513e-4	SIAE	0	NA	0
-0.05131259389600151	1	-0	SNX15	0	NA	0
-0.7067875996519151	0.9987026938214636	5.637786905881182e-4	LPXN	0	NA	0
-0.009046463344226596	0.9999999133503811	3.763145298828874e-8	DTX4	0	NA	0
0.02213973297147387	1	-0	ATG2A	0	NA	0
-0.32704347227185426	0.9999164510505045	3.628636359958519e-5	EHD1	0	NA	0
-0.19528663558286752	1	-0	OSBP	0	NA	0
-0.25041938669595787	1	-0	UNC93B1	0	NA	0
-0.16947184805175697	1	-0	PUS3	0	NA	0
-0.0948782224179725	1	-0	DCPS	0	NA	0
-0.28947048924602203	1	-0	KMT5B	0	NA	0
-0.14585335334016403	1	-0	FOXRED1	0	NA	0
-0.2920231512481557	1	-0	PPP6R3	0	NA	0
-0.551621319632515	0.9790313149527367	0.009203416783510518	NRXN2	0	NA	0
-1.3630882170131025	0.07901030328030444	1.1023162711651053	MS4A6A	0	NA	0
-0.8484208050782465	0.711592002880826	0.14776894131358234	MS4A4A	0	NA	0
0.1450499119238558	0.9999999983760653	7.052658595228521e-10	ST3GAL4	0	NA	0
-0.46904546801409275	0.9999999999937068	2.733096905713926e-12	CPT1A	0	NA	0
-4.932459770966788	1.1986136944757603e-18	17.92132076468285	CCND1	-1	downreg	1
0.3127010725802002	0.9999999999999998	9.643274665532872e-17	CCDC86	0	NA	0
-0.06170685261541653	1	-0	PRPF19	0	NA	0
0.040911569870335285	1	-0	TMEM109	0	NA	0
0.4469141685446918	0.9999937591548488	2.710373069104526e-6	HPX	0	NA	0
0.008040155024401585	1	-0	TRIM3	0	NA	0
-0.20510415321349829	1	-0	CHORDC1	0	NA	0
-0.45767765613124434	1	-0	ANAPC15	0	NA	0
-0.495636603734118	0.966213194364801	0.014927036192595954	FOLR3	0	NA	0
-0.08784158638929052	1	-0	PANX1	0	NA	0
-1.5912256958282933	0.006317195727819975	2.199475667003794	ARHGEF17	0	downreg	0
0.03890301312349642	1	-0	CEP164	0	NA	0
-0.14044585446089197	1	-0	RNF141	0	NA	0
0.40482316825686393	0.9997296433014095	1.174302970925449e-4	CEP126	0	NA	0
-0.06259693388202159	1	-0	EIF4G2	0	NA	0
-0.8576314296784449	0.7589000536589707	0.11981541646623481	IL10RA	0	NA	0
0.12416035340941178	0.9989773303696685	4.4436703634777145e-4	GALNT18	0	NA	0
-0.39547960070249566	0.9999999999939215	2.6398464396976467e-12	BIRC2	0	NA	0
-0.26861706229950144	1	-0	UBE4A	0	NA	0
0.024725059887455103	1	-0	DDX6	0	NA	0
-0.10332845738492136	1	-0	CBL	0	NA	0
0.8472443909273217	0.8090210257454398	0.0920401913091575	NECTIN1	0	NA	0
-0.05950015345286186	1	-0	HIPK3	0	NA	0
1.3764382706152225	0.10250145900362545	0.9892699528256513	KIAA1549L	0	NA	0
-0.1999000065315597	1	-0	FBXO3	0	NA	0
-0.01858690676244379	1	-0	PDHX	0	NA	0
-0.7727031269836724	0.8229699718766201	0.08461601082199574	SLC1A2	0	NA	0
-0.005295474238612208	1	-0	COMMD9	0	NA	0
-0.31497491902264296	0.9990019481100026	4.3366487451882894e-4	SLC15A3	0	NA	0
0.7516503122572926	0.9017795144505292	0.044899634700490756	CD5	0	NA	0
-1.2995678144017448	0.015766392402149755	1.8022676686923544	ACCS	0	downreg	0
-1.6161085445834558	0.0010603862734503936	2.974535902782903	MDK	0	downreg	0
-0.18034654258092742	1	-0	AMBRA1	0	NA	0
-0.3869991186528132	1	-0	MADD	0	NA	0
-0.2586885425536565	1	-0	PTPMT1	0	NA	0
-0.459178201049383	1	-0	NAA40	0	NA	0
-0.12078418617111719	1	-0	CARS1	0	NA	0
-0.34419300903583894	0.999999999959264	1.769140705262696e-11	SLC22A18	0	NA	0
-0.09887001310897103	0.9999088700384046	3.957904290267578e-5	CD81	0	NA	0
-0.9359227478735184	0.7774557379682743	0.10932432680700262	SLC35F2	0	NA	0
-0.6871501041857491	0.875195659469425	0.05789484488764597	C11orf21	0	NA	0
-1.1185581774381195	0.3822902525323264	0.4176067752883006	ELMOD1	0	NA	0
-0.14453795497090827	0.9999963028705721	1.6056458775775412e-6	CALCA	0	NA	0
0.2568999419324889	0.9999999999810577	8.226532968124024e-12	SOX6	0	NA	0
-0.14714089004359465	1	-0	C11orf58	0	NA	0
-0.23433805086458825	1	-0	PITPNM1	0	NA	0
-0.6725096622697073	0.9999725311933845	1.1929714985858041e-5	RPS13	0	NA	0
-0.5342648069919749	1	-0	AIP	0	NA	0
-0.2577954708405521	1	-0	NUP98	0	NA	0
-0.23914379249344275	1	-0	NDUFS8	0	NA	0
-0.2870230370318678	1	-0	TCIRG1	0	NA	0
-0.3609621851890852	1	-0	CHKA	0	NA	0
-0.7647697347278428	0.9340360171729467	0.029636376705800115	EXPH5	0	NA	0
-0.29138169301525085	1	-0	HPS5	0	NA	0
-0.38946697035747224	0.9999999999999999	4.821637332766436e-17	GTF2H1	0	NA	0
-0.22703508161195174	1	-0	POU2AF1	0	NA	0
0.38151851970345785	0.9998213658183768	7.758676938913389e-5	PTPN5	0	NA	0
-0.2740774128432366	0.9960743274844663	0.0017082531305649873	VWF	0	NA	0
-0.06737289603683116	1	-0	PSMD9	0	NA	0
-0.8282667323012054	0.7203003231054073	0.14248639041161515	P3H3	0	NA	0
0.766766490100096	0.8196876264815939	0.08635162071589898	PPFIBP1	0	NA	0
0.11124233375808634	1	-0	PRPF40B	0	NA	0
0.04622337365128393	0.9989271629816118	4.661773079414607e-4	CD69	0	NA	0
0.12764305741583293	1	-0	PRDM4	0	NA	0
-0.2600106110250888	0.9956068357404687	0.0019121302291999391	CLEC2B	0	NA	0
0.11915499071559355	1	-0	COQ5	0	NA	0
1.295859558873195	0.012976593983400488	1.886839283523707	SELPLG	0	upreg	0
0.29069911077701693	0.9999999999999982	7.714619732426304e-16	CORO1C	0	NA	0
-0.10568607313617129	1	-0	CAPRIN2	0	NA	0
-0.41342877250029053	0.9999786316935688	9.280236722503303e-6	TSPAN11	0	NA	0
0.20307354214249518	1	-0	KCTD10	0	NA	0
-0.23590385245387324	1	-0	SLC11A2	0	NA	0
0.13119236792454103	1	-0	MLEC	0	NA	0
0.1361244092401077	1	-0	MVK	0	NA	0
0.16827148341495546	1	-0	CSRNP2	0	NA	0
0.01745413517638017	1	-0	CAMKK2	0	NA	0
-0.017788127866774417	1	-0	BIN2	0	NA	0
0.4317272554843231	0.9999859108121912	6.118899625108755e-6	IL23A	0	NA	0
0.07817430794713509	1	-0	ATP5F1B	0	NA	0
0.025699111455523393	1	-0	PTGES3	0	NA	0
-0.5365650403576248	0.9730957395719813	0.011844428876223754	BCL7A	0	NA	0
-0.1356112045142659	1	-0	RSRC2	0	NA	0
0.1718915322339809	0.9999999999999993	2.8929823996598625e-16	CYP27B1	0	NA	0
-0.4946750427617794	0.942582993551451	0.025680400215455798	MYF6	0	NA	0
-0.6259513833971146	0.9215072381414606	0.03550124918874892	LIN7A	0	NA	0
0.37895647074779437	0.9834017137290049	0.007269039220148732	KRT18	0	NA	0
-0.650011636689658	0.8655191726364363	0.0627233073634184	ACSS3	0	NA	0
-0.10520609764200967	0.9999999999999983	7.232455999149659e-16	TNS2	0	NA	0
0.08264682698449866	0.9999999997501884	1.0849180628724881e-10	GLI1	0	NA	0
0.6911036042319275	0.8889291523445668	0.05113285092170126	PPM1H	0	NA	0
0.09421395441052915	1	-0	METAP2	0	NA	0
-0.08666987645992386	1	-0	LTA4H	0	NA	0
0.07256815635938452	1	-0	ELK3	0	NA	0
-0.33682098450148557	0.9990613087886485	4.078598705015553e-4	SLC6A12	0	NA	0
0.1494655528837674	0.9999998388328205	6.99940223572199e-8	WNT5B	0	NA	0
0.10689163006086311	1	-0	MAGOHB	0	NA	0
-1.4855119500928518	0.02310305877467811	1.6363305170333295	TRPV4	0	downreg	0
-0.36387365606854516	1	-0	ITFG2	0	NA	0
0.7529721965334799	0.9831573426059729	0.00737697295391958	FOXM1	0	NA	0
-0.2566991221242334	1	-0	PRR4	0	NA	0
0.4565715765945515	0.9999784166252146	9.373641727931365e-6	PARP11	0	NA	0
-0.1233955504655988	1	-0	ARPC3	0	NA	0
0.19316443020919483	1	-0	GPN3	0	NA	0
0.053123259484760155	1	-0	VPS29	0	NA	0
0.35180090184432977	0.9814095241331122	0.008149731704211597	MYL2	0	NA	0
0.4378775445459391	0.9999999398660626	2.611583796670246e-8	RAD51AP1	0	NA	0
0.04733623585617419	0.9999978498820145	9.337853804375642e-7	CUX2	0	NA	0
-0.16241744915865652	1	-0	SH2B3	0	NA	0
0.4047293150111506	0.9999999979571756	8.871873453982474e-10	AKAP3	0	NA	0
-0.6817758056013057	0.9343930549852899	0.02947039817770999	MANSC1	0	NA	0
0.5645345238436992	0.99999999603757606	1.720858857473405e-9	DUSP16	0	NA	0
-0.09692575609985798	1	-0	CREBL2	0	NA	0
-0.14018035625604774	1	-0	ACAD10	0	NA	0
-1.3489730843229113	0.010946634462655805	1.9607193839255588	ALDH2	0	downreg	0
0.15620324102184657	1	-0	CDKN1B	0	NA	0
1.0485233442191921	0.3930999483106513	0.4054970132859917	GPRC5D	0	NA	0
0.05052032771478032	1	-0	NAA25	0	NA	0
0.7225757923799354	0.9038952413590641	0.0438818999848318	SCNN1A	0	NA	0
0.3433626363419324	0.9987568614868341	5.402240527870891e-4	LTBR	0	NA	0
-0.045460659157693595	1	-0	OGFOD2	0	NA	0
-0.39955881465235876	0.9999999994937523	2.1986058716676213e-10	CDK2AP1	0	NA	0
-0.8480690642824467	0.8462668415921027	0.0724926753079975	OAS3	0	NA	0
-0.09097450600943002	1	-0	OAS2	0	NA	0
-0.3073091870375162	0.999741194825134	1.1241220639019859e-4	ART4	0	NA	0
0.2053930360288998	0.9997556245325058	1.0614388705458312e-4	MGP	0	NA	0
-1.0119447443459526	0.4862679707887313	0.3131243353419914	RASAL1	0	NA	0
0.07834924091615036	1	-0	ARHGDIB	0	NA	0
0.13869461862934207	1	-0	GTF2H3	0	NA	0
-0.02369974605997882	1	-0	EIF2B1	0	NA	0
-0.048788149606436626	1	-0	DDX55	0	NA	0
-0.06080459477733147	1	-0	SLC38A1	0	NA	0
-0.05887441870137966	0.9999999997468786	1.099292328092546e-10	ENDOU	0	NA	0
0.33327890629704404	1	-0	SPRING1	0	NA	0
-0.38789790787254574	0.9999999999999907	4.0501753595238245e-15	VDR	0	NA	0
0.31382382515719565	1	-0	RFC5	0	NA	0
0.7238264649934294	0.9999246644952273	3.271902648183305e-5	STX2	0	NA	0
0.6633342990336071	0.9359712571229952	0.028737487869314012	ADGRD1	0	NA	0
-0.0041393948848647	1	-0	COPZ1	0	NA	0
-0.03757941238413176	0.999993157919865	2.9714878129680423e-6	TBC1D30	0	NA	0
0.13750960449430938	1	-0	CAND1	0	NA	0
-0.7671000937759094	0.9246445928968883	0.034025165643719414	IL26	0	NA	0
-0.054015921590299776	0.9999999992239109	3.370512058603892e-10	IFNG	0	NA	0
0.20614657688264515	1	-0	RAB5B	0	NA	0
-0.09437190026717124	1	-0	MDM1	0	NA	0
0.017369891555479633	1	-0	NUP107	0	NA	0
-0.08476103468068708	1	-0	CNOT2	0	NA	0
0.45804331886642835	0.9999999999691296	1.3406851902203978e-11	TIMELESS	0	NA	0
0.07995367010549526	1	-0	CPSF6	0	NA	0
-0.021541604403262582	1	-0	KRR1	0	NA	0
0.2834358305152156	1	-0	MRPL51	0	NA	0
0.3531051610811655	1	-0	GAPDH	0	NA	0
0.08936552352078309	1	-0	NOP2	0	NA	0
0.16482607461911059	1	-0	CHD4	0	NA	0
0.12741562901655712	0.9999999994438381	2.4153804181354193e-10	ACRBP	0	NA	0
0.2593157590713422	1	-0	UHRF1BP1L	0	NA	0
0.04117697622674843	1	-0	COPS7A	0	NA	0
-0.3849379621765774	1	-0	ING4	0	NA	0
-0.6262710840968306	0.9793073802991925	0.009080972532477371	GNB3	0	NA	0
0.034226684715785494	1	-0	CDCA3	0	NA	0
-0.04610100679587692	0.9999999997523914	1.0753504879107001e-10	CHPT1	0	NA	0
0.15125475499961727	1	-0	USP5	0	NA	0
0.10433245053089468	1	-0	TPI1	0	NA	0
-0.046517405855397875	1	-0	GNPTAB	0	NA	0
0.1311436479525323	1	-0	SPSB2	0	NA	0
-0.9817944814141075	0.5434390144788211	0.2648491860052837	ENO2	0	NA	0
0.059626224357995916	1	-0	ATN1	0	NA	0
0.3646384739446873	1	-0	C12orf57	0	NA	0
0.15220490190540303	1	-0	PTPN6	0	NA	0
-0.18152215073222422	1	-0	LPCAT3	0	NA	0
0.29917256846902385	1	-0	NT5DC3	0	NA	0
0.030290160694293355	1	-0	SUDS3	0	NA	0
0.09341627589265222	1	-0	GOLT1B	0	NA	0
0.05402663605057967	1	-0	LDHB	0	NA	0
-0.1316495849754702	1	-0	PRKAB1	0	NA	0
0.061500680721679135	1	-0	CMAS	0	NA	0
-0.03257119122496377	1	-0	HCFC2	0	NA	0
0.5803370542818631	0.9426087738565087	0.025668522119632796	ST8SIA1	0	NA	0
-0.5867010206964769	0.9999919276060925	3.5058102799553067e-6	CLEC4A	0	NA	0
0.014828306651168965	1	-0	C2CD5	0	NA	0
-0.08418095102051737	1	-0	RAB35	0	NA	0
-0.032610805756050576	0.9999999921837721	3.394544653952705e-9	PHC1	0	NA	0
0.11667179437826114	1	-0	COX6A1	0	NA	0
0.24788263530779187	0.9998962864350021	4.504456488370358e-5	RFX4	0	NA	0
-0.07278777497413236	1	-0	RIC8B	0	NA	0
-0.005364109688072993	1	-0	SRSF9	0	NA	0
0.0372332268561224	1	-0		0	NA	0
-0.2515796992095556	1	-0	FGFR1OP2	0	NA	0
0.10496518098721053	0.9999996257475762	1.6253579292267765e-07	KLRB1	0	NA	0
0.12411194004937975	0.9999827260293652	7.502054922568134e-6	COL12A1	0	NA	0
-0.2224469510699043	0.9999999999999998	9.643274665532872e-17	BTN3A3	0	NA	0
0.1169317571004358	1	-0	TDP2	0	NA	0
0.6946114263987935	0.9708176977513148	0.012862315193748862	FRK	0	NA	0
0.20264381183266766	0.9999999999437669	2.4421737740268635e-11	DSE	0	NA	0
-0.2587814689442194	1	-0	RWDD1	0	NA	0
0.0739045199872016	0.9999999999987198	5.559830008416536e-13	RSPH4A	0	NA	0
0.03494019355009059	0.9999999999999517	2.09741223975345e-14	MAK	0	NA	0
0.2249484119634868	1	-0	TMEM14C	0	NA	0
0.025314206209369416	1	-0	PAK1IP1	0	NA	0
-1.0463166738030247	0.43889876006386985	0.3576356460818435	GCNT2	0	NA	0
0.08840191906180794	1	-0	SMIM8	0	NA	0
-0.6758841344532618	0.9972139116882526	0.0012116714766287674	NEDD9	0	NA	0
-0.3918483470422549	0.9999999999996878	1.3558444179741333e-13	CEP85L	0	NA	0
0.8238499327666755	0.737359118832328	0.1323209445136048	ADTRP	0	NA	0
0.21991311029713323	1	-0	ASF1A	0	NA	0
-0.04127153544552575	1	-0	MCM9	0	NA	0
0.4857965525698462	0.9995676955276636	1.8778804056793832e-4	FAM184A	0	NA	0
-0.15178347457279262	0.9999999999754178	1.0675924733222677e-11	RNGTT	0	NA	0
-0.014875586885308323	1	-0	MAN1A1	0	NA	0
-0.23066926453747216	0.99999999999996525	1.5091724851559205e-14	GABRR2	0	NA	0
0.09156389767608175	1	-0	SERINC1	0	NA	0
-0.17697739779522959	1	-0	HDDC2	0	NA	0
-0.23752923512283206	0.9999795939216657	8.862337640962733e-6	TPD52L1	0	NA	0
-0.04427944513362281	1	-0	HINT3	0	NA	0
-0.7538677084660881	0.9990214496520112	4.251870838255996e-4	NCOA7	0	NA	0
-0.3481350515625398	0.9909747479227217	0.003937412091461497	RIPOR2	0	NA	0
-1.0401361030133822	0.4334680713072706	0.3630428865747299	SASH1	0	NA	0
-0.5993915275762269	0.9537324306918332	0.02057344937663651	UST	0	NA	0
0.624844421567154	0.9600206396033931	0.017719429908862702	ULBP1	0	NA	0
0.07373612599331159	1	-0	FBXO5	0	NA	0
0.2520416431981518	1	-0	MTRF1L	0	NA	0
0.06353147188206476	1	-0	PPARD	0	NA	0
0.43416267131028796	1	-0	FANCE	0	NA	0
-0.2021790895168305	0.9999665671238624	1.4519956343996925e-5	SLC26A8	0	NA	0
0.06003873356584588	1	-0	MAPK14	0	NA	0
-0.8129542406399173	0.740045753808922	0.13074142890081972	RHAG	0	NA	0
0.31939303525803275	1	-0	KCTD20	0	NA	0
0.6469770505141783	0.9999999038908274	4.173968533509857e-8	STK38	0	NA	0
0.08455502273920068	1	-0	SRSF3	0	NA	0
0.09212141136663465	1	-0	SOD2	0	NA	0
0.063479800827972	1	-0	MRPL18	0	NA	0
0.47760970471103725	0.9999999954212615	1.988520868946394e-9	MCM3	0	NA	0
0.012779388233707056	1	-0	RNF8	0	NA	0
-0.1412902550017674	0.9999827004910781	7.513146251488288e-6	PHACTR1	0	NA	0
-0.10215062223894555	0.9986293099092103	5.956914903699248e-4	MDGA1	0	NA	0
0.16298892004803633	1	-0	CILK1	0	NA	0
0.030988071186207833	1	-0	FBXO9	0	NA	0
-0.7666886316863024	0.8386743832788187	0.07640662200049424	CD83	0	NA	0
-0.043016988780406606	1	-0	MDN1	0	NA	0
-0.4439885216173671	0.9896807291378076	0.0045048861466266245	GLP1R	0	NA	0
0.1944230495320296	1	-0	SAYSD1	0	NA	0
-1.061656641909642	0.4140206391568736	0.3829780085203556	BMP5	0	NA	0
1.5074345602378791	0.003465543920941841	2.4602285927044045	BACH2	0	upreg	0
0.5880408342479155	0.9898749802965867	0.004419652671024186	RBM24	0	NA	0
1.3567845663854354	0.07340013461674885	1.1343031435817825	TREML2	0	NA	0
0.06072678917891672	1	-0	ZNF451	0	NA	0
0.36231493623994027	0.999999999699059	1.3069703735107286e-10	BAG2	0	NA	0
1.0571118012198322	0.3230369465603995	0.49074780345936553	RAB23	0	NA	0
-0.45606088638456876	0.9998225827826037	7.705815443365002e-5	TSPO2	0	NA	0
1.2377611729769105	0.13475858899170087	0.8704435450070823	GPR63	0	NA	0
-0.1970743149640115	0.9928585792783053	0.003112607106828838	KHDRBS2	0	NA	0
0.31079986398389936	1	-0	FBXL4	0	NA	0
0.07746349759056326	1	-0	CCNC	0	NA	0
1.2359304905660595	0.1557881306298781	0.8074656339440236	PRDM13	0	NA	0
0.05890437267464055	1	-0	E2F3	0	NA	0
0.14658844360017564	1	-0	PTP4A1	0	NA	0
0.06829399544950832	1	-0	ASCC3	0	NA	0
1.0482956418287566	0.4423152104984939	0.3542681256948781	BVES	0	NA	0
1.6644595233685093	6.581581326445367e-4	3.1816697478996923	COL9A1	1	upreg	0
-0.035734658347663206	1	-0	MED23	0	NA	0
1.0528571216866733	0.3760704252298089	0.42473081883637986	WASF1	0	NA	0
-0.46713142264382723	0.9997598121005271	1.043248086409371e-4	GPLD1	0	NA	0
-0.30050081942582363	0.999999940817978	2.5702426321221417e-8	ALDH5A1	0	NA	0
-0.7316091475491757	0.9221894657484216	0.03517984307243588	CRYBG1	0	NA	0
-0.2843399090230525	0.9849662441474901	0.006578652986328125	VNN1	0	NA	0
-0.7254744015748393	0.8629517882627105	0.06401346694567775	VNN2	0	NA	0
0.3395991958975113	1	-0	ACOT13	0	NA	0
0.1391647046505966	1	-0	SMAP1	0	NA	0
-0.2835096466798852	1	-0	RPS12	0	NA	0
0.1292893212022781	1	-0	C6orf62	0	NA	0
-0.23548127369231797	1	-0	B3GAT2	0	NA	0
0.42059124063350106	0.9999999999999027	4.223754303503603e-14	GMNN	0	NA	0
0.44197610634884166	0.958305571628884	0.018495986838035855	EYA4	0	NA	0
-0.9633919570439788	0.5577062127494877	0.2535945175170612	SOBP	0	NA	0
-0.03325193138179916	1	-0	SNX3	0	NA	0
0.17258226784454767	1	-0	HBS1L	0	NA	0
0.3290062125502251	1	-0	TRIM38	0	NA	0
-0.11209167101147322	1	-0	PEX7	0	NA	0
0.05010087373700811	1	-0	ZBTB24	0	NA	0
0.11686016428785084	1	-0	FIG4	0	NA	0
1.5806406176012402	9.830332424372106e-4	3.0074317957355747	PERP	0	upreg	0
0.6915579382448893	0.9360994519510184	0.028678009019251174	ARFGEF3	0	NA	0
1.0416264519718013	0.43525131306164855	0.36125991003356467	SLC16A10	0	NA	0
0.061661711265725394	1	-0	HECA	0	NA	0
-0.16524939011763976	0.9954718402089044	0.0019710207343697924	ADGRG6	0	NA	0
0.1289339877650838	0.9999967281692227	1.420940376845238e-6	PHACTR2	0	NA	0
-0.11579998432957117	1	-0	EPM2A	0	NA	0
0.00436820926268755	1	-0	SLC39A7	0	NA	0
-1.2304858553082179	0.21778531720957506	0.6619714031376743	CCR6	0	NA	0
-0.2105855806416974	1	-0	PHF1	0	NA	0
-0.052966729911143595	1	-0	CUTA	0	NA	0
-0.08362893321615061	1	-0	QKI	0	NA	0
0.15671713669917287	0.9973533998674041	0.0011509275285613938	PDE10A	0	NA	0
-0.7381470653444531	0.8766891280774685	0.057154379148000534	MDFI	0	NA	0
-0.32002259394263444	0.999999997562504	1.0585910562955065e-9	TFEB	0	NA	0
