CNV Identifier	Chrmosome	Narrow Region Start	Narrow Region End	Wide Region Start	Wide Region End	Frequency	num_samples
19068	chr19	1247060	1247367	1247060	1247367	8.44	162
19086	chr19	1967646	1968329	1967646	1968329	14.68	169
19106	chr19	2713043	2713466	2713043	2713466	17.01	200
19122	chr19	3172585	3175823	3172585	3175823	23.28	453
19133	chr19	3715902	3717228	3715902	3717228	10.3	264
19134	chr19	3711012	3711335	3711012	3711335	68.62	2351
19146	chr19	4042845	4049792	4042845	4049792	26.24	280
19147	chr19	4065246	4068591	4065246	4068591	11.18	286
19169	chr19	4560555	4562818	4560555	4562818	10.42	267
19207	chr19	7258360	7259291	7258360	7259291	9.46	324
19229	chr19	8243029	8244959	8243029	8244959	21.1	1040
19236	chr19	8411694	8414583	8411694	8414583	10.89	373
19254	chr19	9222940	9225122	9222940	9225122	10.02	346
19274	chr19	11294843	11296507	11294843	11296507	7.79	267
19284	chr19	12042472	12043205	12042472	12043205	12.05	401
19289	chr19	12556656	12558239	12556656	12558239	34.06	1167
19290	chr19	12557695	12557985	12557695	12557985	20.08	366
19293	chr19	12694532	12699076	12694532	12699076	35.16	1703
19294	chr19	12695297	12697441	12695297	12697441	58.77	905
19297	chr19	12753335	12754501	12753335	12754501	13.49	462
19309	chr19	13775668	13776835	13775668	13776835	47.58	1635
19310	chr19	13776042	13776661	13776042	13776661	15.73	247
19328	chr19	15047287	15049377	15047287	15049377	25.8	922
19335	chr19	15761931	15762409	15761931	15762409	14.64	281
19353	chr19	16786899	16787108	16786899	16787108	5.82	106
19366	chr19	17703905	17704292	17703905	17704292	5.53	106
2839	chr19	18763734	18765604	18763734	18765604	7.53	116
19380	chr19	19258013	19258291	19258013	19258291	40.15	1376
19385	chr19	19837729	19839629	19837729	19839629	6.71	240
2865	chr19	21753481	21757449	21753481	21757449	57.35	1439
19442	chr19	21903049	21905565	21903049	21905565	28.3	543
19455	chr19	22938994	22939551	22938994	22939551	16.23	556
19459	chr19	23046887	23047417	23046887	23047417	9.49	182
19440	chr19	23140877	23142941	23140877	23142941	66.51	2240
19500	chr19	23465132	23466784	23465132	23466784	20.42	1013
19493	chr19	23805682	23808601	23805682	23808601	15.93	547
19498	chr19	23893456	23895588	23893456	23895588	5.65	194
19532	chr19	27961357	27963241	27961357	27963241	49.48	2365
19527	chr19	27976031	27979459	27976031	27979459	10.21	340
19528	chr19	28250329	28253747	28250329	28253747	6.71	172
19559	chr19	30316735	30317229	30316735	30317229	15	288
19569	chr19	31287591	31289317	31287591	31289317	29.49	1052
19580	chr19	33572779	33573043	33572779	33573043	11.83	227
19596	chr19	35360462	35361362	35360462	35361362	13.08	448
19612	chr19	36662672	36662971	36662672	36662971	30.71	589
19627	chr19	37460715	37461279	37460715	37461279	38.97	1335
19666	chr19	40612903	40616066	40612903	40616066	30.09	578
19667	chr19	40623079	40625311	40623079	40625311	8.76	168
19668	chr19	40665317	40666336	40665317	40666336	6.05	155
19672	chr19	41153257	41156004	41153257	41156004	7.57	138
19702	chr19	42418714	42419088	42418714	42419088	12.19	234
19751	chr19	44881951	44882510	44881951	44882510	43.97	507
19754	chr19	45473124	45474247	45473124	45474247	13.39	446
19765	chr19	46278622	46279603	46278622	46279603	73.59	1914
19768	chr19	46622342	46628475	46622342	46628475	5.91	292
19771	chr19	46796801	46797133	46796801	46797133	13.82	265
19772	chr19	46817358	46818734	46817358	46818734	23.18	794
19807	chr19	48372721	48374261	48372721	48374261	8.47	290
19821	chr19	48494861	48495081	48494861	48495081	6.57	126
19818	chr19	49581921	49582294	49581921	49582294	11.72	225
19805	chr19	50445608	50447323	50445608	50447323	8.61	295
19837	chr19	51406745	51408334	51406745	51408334	26.16	1296
19849	chr19	52175764	52177683	52175764	52177683	11.62	101
19928	chr19	52948968	52949075	52948968	52949075	40.28	783
19896	chr19	53081843	53083690	53081843	53083690	5.76	105
19906	chr19	53082248	53083450	53082248	53083450	21.26	565
19897	chr19	53095967	53097721	53095967	53097721	50.58	1734
19899	chr19	53422194	53424196	53422194	53424196	66.84	2252
19922	chr19	53820789	53821104	53820789	53821104	34.52	398
19905	chr19	54180170	54181632	54180170	54181632	6.16	158
19889	chr19	54461155	54466879	54461155	54466879	47.71	511
19900	chr19	54810486	54811699	54810486	54811699	91.3	2287
19910	chr19	54810732	54811514	54810732	54811514	70.28	2299
19982	chr19	56038825	56039426	56038825	56039426	17.46	201
20018	chr19	57284023	57284225	57284023	57284225	8.59	167
20023	chr19	57474871	57475609	57474871	57475609	61.22	2063
20041	chr19	58567935	58568059	58567935	58568059	10.13	107
19035	chr19	565849	569774	565849	569774	22.19	1093
19082	chr19	1950131	1951907	1950131	1951907	16.14	795
19117	chr19	2909164	2910884	2909164	2910884	70.19	2364
19118	chr19	2909353	2910623	2909353	2910623	63.14	2590
19179	chr19	5509800	5510769	5509800	5510769	39.13	1345
19190	chr19	6330111	6331517	6330111	6331517	9.38	235
19199	chr19	6779066	6780908	6779066	6780908	7	233
19220	chr19	8009846	8010324	8009846	8010324	8.43	216
19232	chr19	8351599	8366564	8351599	8366564	100	271
19256	chr19	9274123	9284937	9274123	9284937	7.86	449
19277	chr19	11779830	11782099	11779830	11782099	9.36	249
19282	chr19	12039123	12046499	12039123	12046499	8.3	409
19291	chr19	12606760	12611120	12606760	12611120	6.47	166
19326	chr19	15046476	15049634	15046476	15049634	60	2064
19384	chr19	19833907	19839913	19833907	19839913	35.69	1227
19486	chr19	24458809	24465335	24458809	24465335	6.14	258
19563	chr19	30388609	30393250	30388609	30393250	49.85	971
19568	chr19	31287129	31289780	31287129	31289780	59.09	2032
19590	chr19	35140569	35150877	35140569	35150877	5.56	143
19597	chr19	35660084	35666391	35660084	35666391	10.87	538
19604	chr19	35849489	35866415	35849489	35866415	8.14	1320
19619	chr19	36839827	36847083	36839827	36847083	17	1055
19683	chr19	41608705	41610196	41608705	41610196	12.23	223
19739	chr19	43702545	43712084	43702545	43712084	24.03	882
19740	chr19	43709211	43715794	43709211	43715794	26.66	872
19798	chr19	50554478	50561364	50554478	50561364	11.54	297
19829	chr19	51077886	51082505	51077886	51082505	23.4	974
19845	chr19	52131840	52154411	52131840	52154411	9.94	1613
19847	chr19	52133990	52147697	52133990	52147697	7.52	117
19848	chr19	52141849	52150046	52141849	52150046	15.52	733
19894	chr19	52888652	52891773	52888652	52891773	16.28	804
19892	chr19	53316502	53320241	53316502	53320241	22.53	777
19886	chr19	54555031	54562006	54555031	54562006	21.07	1040
2982	chr19	54724048	54743091	54724048	54743091	5.55	974
2984	chr19	54730665	54743745	54730665	54743745	9.92	379
19948	chr19	55266311	55280805	55266311	55280805	17.97	737
19952	chr19	55338840	55355314	55338840	55355314	40.68	1058
3005	chr19	56280630	56289562	56280630	56289562	10.58	494
3006	chr19	56268028	56274497	56268028	56274497	23.38	488
20009	chr19	56866454	56869924	56866454	56869924	10.31	508
20043	chr19	58769728	58769969	58769728	58769969	12.8	135
19389	chr19	20594811	20725405	20594811	20725405	5.54	1080
19398	chr19	20794352	20800939	20794352	20800939	31.8	366
19724	chr19	43700746	43765066	43700746	43765066	13.25	2206
19879	chr19	54797935	54809008	54797935	54809008	9.38	182
19883	chr19	54800465	54807635	54800465	54807635	16.28	929
19419	chr19	22087099	23141940	22087099	23141940	11.03	127
20159	chr2	2497207	2497367	2497207	2497367	6.36	122
20193	chr2	3825559	3825683	3825559	3825683	14.77	156
20196	chr2	3848195	3848453	3848195	3848453	17.03	196
20243	chr2	7660194	7660395	7660194	7660395	16.52	317
20307	chr2	14531290	14531618	14531290	14531618	9.02	173
20343	chr2	18574229	18574524	18574229	18574524	21.95	421
20443	chr2	30303125	30303271	30303125	30303271	5.74	110
20508	chr2	35007244	35007825	35007244	35007825	9.02	173
20512	chr2	35034437	35034682	35034437	35034682	43.1	465
20567	chr2	38851419	38851728	38851419	38851728	13.38	154
20612	chr2	43129256	43129588	43129256	43129588	16.52	321
20645	chr2	44308491	44308817	44308491	44308817	21.04	539
20701	chr2	49561481	49561626	49561481	49561626	14.17	272
20838	chr2	62457098	62457426	62457098	62457426	12.35	225
20886	chr2	70125100	70125542	70125100	70125542	24.19	386
20966	chr2	79408041	79408284	79408041	79408284	19.11	220
20990	chr2	82757144	82757444	82757144	82757444	21.81	251
21017	chr2	85335357	85335675	85335357	85335675	13.03	250
21152	chr2	98385292	98385700	98385292	98385700	10.68	205
21173	chr2	102356600	102356915	102356600	102356915	26.41	304
21176	chr2	102619439	102619686	102619439	102619686	9.9	114
21192	chr2	106272602	106272910	106272602	106272910	8.23	150
21222	chr2	107926380	107926722	107926380	107926722	15.18	295
21231	chr2	110278130	110278575	110278130	110278575	8.29	151
21253	chr2	111576332	111576746	111576332	111576746	41.96	483
21254	chr2	111576391	111576633	111576391	111576633	39.18	1320
21308	chr2	119046646	119046935	119046646	119046935	11.58	211
21342	chr2	122564384	122564701	122564384	122564701	6.05	116
21365	chr2	123783288	123783518	123783288	123783518	9.55	174
21363	chr2	123989133	123989464	123989133	123989464	8.03	154
21364	chr2	124170255	124170585	124170255	124170585	42.41	489
21425	chr2	130037097	130037407	130037097	130037407	6.15	118
21490	chr2	132534392	132534881	132534392	132534881	80.45	2062
21535	chr2	134544273	134544606	134544273	134544606	54.17	637
21545	chr2	135550560	135550931	135550560	135550931	6.78	130
21567	chr2	138469148	138469611	138469148	138469611	7.81	200
21568	chr2	138490121	138490495	138490121	138490495	34.84	926
21628	chr2	148440410	148440878	148440410	148440878	7.61	203
21642	chr2	150759300	150759621	150759300	150759621	71.9	829
21688	chr2	155891177	155891494	155891177	155891494	19.63	377
21692	chr2	156656757	156656860	156656757	156656860	12.68	146
21814	chr2	172664711	172664831	172664711	172664831	23.11	266
21840	chr2	175459317	175459571	175459317	175459571	22.53	265
21848	chr2	176190117	176190260	176190117	176190260	9.12	105
21972	chr2	188505186	188505539	188505186	188505539	13.21	152
22049	chr2	196736410	196736690	196736410	196736690	16.17	314
22053	chr2	198894511	198894648	198894511	198894648	13.5	259
22059	chr2	200312454	200312679	200312454	200312679	46.94	1620
22169	chr2	213530298	213530617	213530298	213530617	12.7	134
22208	chr2	217158345	217158727	217158345	217158727	18.71	359
22224	chr2	220052314	220052928	220052314	220052928	46.41	1545
22294	chr2	227681548	227681718	227681548	227681718	5.71	104
22319	chr2	229956768	229956954	229956768	229956954	10.09	184
22332	chr2	231325294	231325637	231325294	231325637	57.42	662
22360	chr2	233364545	233364739	233364545	233364739	16.68	320
22389	chr2	235812266	235812577	235812266	235812577	32.93	379
22400	chr2	236643587	236643732	236643587	236643732	6.51	125
22433	chr2	238501643	238501832	238501643	238501832	7.56	145
22428	chr2	239409370	239409696	239409370	239409696	28.21	325
22440	chr2	239902389	239902563	239902389	239902563	13.39	257
22505	chr2	242055234	242055614	242055234	242055614	8.86	102
22517	chr2	242542708	242542909	242542708	242542909	7.25	139
20067	chr2	731347	733689	731347	733689	19.41	205
3034	chr2	1346038	1349865	1346038	1349865	23.61	488
20128	chr2	1526017	1526201	1526017	1526201	5.89	113
20144	chr2	1706758	1708518	1706758	1708518	8.64	221
20148	chr2	1723674	1724102	1723674	1724102	8.77	101
20149	chr2	1760604	1760999	1760604	1760999	7.56	147
20169	chr2	2798692	2799274	2798692	2799274	47.74	1637
3043	chr2	3440557	3442133	3440557	3442133	13.05	201
20222	chr2	5845340	5846546	5845340	5846546	6.61	169
20232	chr2	6400504	6402195	6400504	6402195	14.02	696
20272	chr2	11248605	11248971	11248605	11248971	7.35	134
20323	chr2	16271526	16273888	16271526	16273888	57.06	1955
20324	chr2	16560514	16561532	16560514	16561532	8.04	206
20346	chr2	18906056	18907359	18906056	18907359	14.26	470
20347	chr2	19002866	19003369	19002866	19003369	21.35	1054
20411	chr2	26822757	26823090	26822757	26823090	5.99	115
20430	chr2	29227940	29228862	29227940	29228862	32.38	373
20431	chr2	29228196	29228916	29228196	29228916	11.46	132
20454	chr2	31342719	31343043	31342719	31343043	18.79	361
20471	chr2	33224461	33227296	33224461	33227296	29.7	1800
20487	chr2	34151388	34152192	34151388	34152192	12.57	322
20488	chr2	34523575	34525669	34523575	34525669	57.89	1970
20490	chr2	34523896	34524806	34523896	34524806	21.77	779
20558	chr2	38185474	38187123	38185474	38187123	6.67	171
20562	chr2	38944838	38947070	38944838	38947070	5.91	157
20603	chr2	41973026	41976041	41973026	41976041	72.14	2431
20606	chr2	42346263	42347320	42346263	42347320	40.96	1404
20607	chr2	42346229	42347096	42346229	42347096	25.49	417
20620	chr2	43658767	43659294	43658767	43659294	6.67	128
20641	chr2	44467226	44468549	44467226	44468549	12.14	328
20656	chr2	46312695	46312947	46312695	46312947	11.21	218
20678	chr2	48781833	48784869	48781833	48784869	29.66	570
20677	chr2	48851164	48857940	48851164	48857940	15.34	756
20682	chr2	48990525	48991165	48990525	48991165	19.32	643
20727	chr2	51224544	51225541	51224544	51225541	26.78	921
20735	chr2	51926591	51927804	51926591	51927804	10.33	558
20738	chr2	51973821	51974238	51973821	51974238	32.59	1120
20771	chr2	53625759	53628001	53625759	53628001	22.46	431
20778	chr2	54565489	54567478	54565489	54567478	66.77	3259
20804	chr2	56652178	56655876	56652178	56655876	33.75	1634
20809	chr2	56654101	56655572	56654101	56655572	20.12	719
20824	chr2	59623588	59626793	59623588	59626793	5.51	148
20832	chr2	61880172	61881103	61880172	61881103	21.59	727
20866	chr2	66505611	66507517	66505611	66507517	18.68	1132
20885	chr2	70125023	70125563	70125023	70125563	61.09	2096
20906	chr2	73430931	73431243	73430931	73431243	23.86	252
20925	chr2	76557055	76557290	76557055	76557290	56.33	1877
20927	chr2	76773558	76775450	76773558	76775450	72.7	2386
20931	chr2	76844764	76845507	76844764	76845507	5.48	188
20939	chr2	77657683	77659031	77657683	77659031	11.19	287
20942	chr2	77976758	77977091	77976758	77977091	24.84	477
20943	chr2	78117887	78118360	78117887	78118360	58.65	2010
20996	chr2	83035649	83036420	83035649	83036420	35.42	943
21000	chr2	84193824	84194261	84193824	84194261	9.38	180
21110	chr2	88600815	88601142	88600815	88601142	9.74	187
21108	chr2	88821916	88822495	88821916	88822495	16.98	837
21099	chr2	90160287	90163570	90160287	90163570	6.48	166
21147	chr2	96584391	96586825	96584391	96586825	47.55	1264
21148	chr2	97854280	97856137	97854280	97856137	51.35	1316
21160	chr2	100103689	100105020	100103689	100105020	48.7	2004
21170	chr2	102232549	102233569	102232549	102233569	12.93	637
21199	chr2	106694927	106695963	106694927	106695963	45.1	2239
3279	chr2	106880209	106885796	106880209	106885796	6.45	237
21208	chr2	106882116	106885519	106882116	106885519	14.38	220
21209	chr2	108016155	108019385	108016155	108019385	9.31	460
21211	chr2	108275313	108278207	108275313	108278207	8.64	133
21218	chr2	108855422	108856273	108855422	108856273	36.01	1758
21216	chr2	109310325	109312258	109310325	109312258	22.84	1126
21259	chr2	114151315	114153613	114151315	114153613	69.7	2388
21277	chr2	115627938	115628906	115627938	115628906	30.64	1497
21281	chr2	116662062	116662653	116662062	116662653	11.35	559
21283	chr2	116974634	116978301	116974634	116978301	17.18	589
21289	chr2	117334923	117335240	117334923	117335240	12.57	241
21313	chr2	119653319	119659374	119653319	119659374	38.58	1322
21314	chr2	119713986	119714123	119713986	119714123	9.54	183
21329	chr2	121797968	121798787	121797968	121798787	53.89	1848
21333	chr2	122056856	122058005	122056856	122058005	26.39	677
21347	chr2	123364882	123365369	123364882	123365369	48.69	1669
21375	chr2	125766565	125768241	125766565	125768241	12.26	319
21394	chr2	127674710	127677292	127674710	127677292	76.87	3745
21439	chr2	130554156	130558784	130554156	130558784	6.47	166
21488	chr2	130822743	130823387	130822743	130823387	18.94	218
21480	chr2	130954878	130957523	130954878	130957523	33.43	1651
21476	chr2	131424925	131428361	131424925	131428361	12.02	301
3344	chr2	132093081	132096330	132093081	132096330	23.43	489
21478	chr2	132221766	132225586	132221766	132225586	14.21	165
21484	chr2	132221719	132223866	132221719	132223866	24.48	628
21542	chr2	135281899	135282599	135281899	135282599	13.66	468
21593	chr2	142325310	142327532	142325310	142327532	8.57	132
21599	chr2	142395980	142396598	142395980	142396598	10.86	125
21619	chr2	146864686	146866941	146864686	146866941	14.86	480
21625	chr2	147941322	147946801	147941322	147946801	15.78	541
21649	chr2	151686657	151687970	151686657	151687970	5.46	140
21670	chr2	152798541	152799199	152798541	152799199	12.68	337
21673	chr2	154411683	154412006	154411683	154412006	15.27	293
21675	chr2	154494938	154495150	154494938	154495150	66.07	2265
21683	chr2	154896508	154899039	154896508	154899039	8.63	132
21686	chr2	155373575	155374615	155373575	155374615	9.4	323
21713	chr2	159661935	159662905	159661935	159662905	6.71	320
21714	chr2	159661894	159662852	159661894	159662852	9.71	260
21738	chr2	162332268	162334045	162332268	162334045	69.35	2337
21751	chr2	164642657	164645399	164642657	164645399	5.94	294
21761	chr2	166014682	166017399	166014682	166017399	27.54	1364
21762	chr2	166014715	166016196	166014715	166016196	6.75	104
21773	chr2	167155640	167158774	167155640	167158774	6.9	177
21774	chr2	167447839	167448159	167447839	167448159	14.68	169
21776	chr2	167545973	167547063	167545973	167547063	50.92	1695
21819	chr2	173004245	173007477	173004245	173007477	35.77	1538
21825	chr2	173554463	173556239	173554463	173556239	12.29	421
21828	chr2	174151784	174152103	174151784	174152103	12.88	247
21841	chr2	175507338	175508400	175507338	175508400	11.03	283
21860	chr2	178287640	178288054	178287640	178288054	66.94	2294
21863	chr2	178740972	178742102	178740972	178742102	12.89	442
21867	chr2	178844656	178847499	178844656	178847499	6.75	104
21868	chr2	178855454	178857215	178855454	178857215	5.68	195
21909	chr2	182856879	182857578	182856879	182857578	28.12	1389
21913	chr2	183090389	183091634	183090389	183091634	6.08	247
21934	chr2	184546947	184547086	184546947	184547086	35.1	674
21963	chr2	187656558	187658040	187656558	187658040	5.27	135
22015	chr2	194690810	194693025	194690810	194693025	22.29	462
